"기준일","구간","출발역","도착역","운임(금~일, 공휴일)","특실요금(금~일, 공휴일)","운임(월~목요일)","특실요금(월~목요일)","운임(전 요일)","특실요금(전 요일)"
"~2014.12.31","용산~(장항)~서대전","삽교","서천","7500","3600","7200","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","장항","8000","3600","7600","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","군산","8600","3600","8200","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","대야","9400","3600","9000","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","익산","10700","3600","10200","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","함열","12200","3600","11700","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","강경","13300","3600","12700","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","논산","14200","3600","13600","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","연산","15300","3600","14600","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","계룡","16700","3600","15900","3600","",""
"~2014.12.31","용산~(장항)~서대전","삽교","서대전","18600","3600","17800","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","광천","4800","3600","4800","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","대천","4800","3600","4800","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","웅천","4800","3600","4800","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","판교","5500","3600","5300","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","서천","6300","3600","6000","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","장항","6800","3600","6500","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","군산","7500","3600","7200","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","대야","8300","3600","7900","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","익산","9500","3600","9100","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","함열","11000","3600","10500","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","강경","12100","3600","11600","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","논산","13100","3600","12500","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","연산","14200","3600","13600","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","계룡","15500","3600","14800","3600","",""
"~2014.12.31","용산~(장항)~서대전","홍성","서대전","17400","3600","16600","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","대천","4800","3600","4800","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","웅천","4800","3600","4800","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","판교","4800","3600","4800","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","서천","5100","3600","4900","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","장항","5600","3600","5300","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","군산","6300","3600","6000","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","대야","7100","3600","6800","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","익산","8300","3600","7900","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","함열","9800","3600","9400","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","강경","10900","3600","10400","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","논산","11900","3600","11400","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","연산","12900","3600","12300","3600","",""
"~2014.12.31","용산~(장항)~서대전","광천","계룡","14300","3600","13700","3600","",""
